timestamp,bitcoin,ethereum,tether,binancecoin,ripple,usd-coin,staked-ether,cardano,dogecoin,solana,total
2016-02-09,465.48,16.36,0.07,,0.77,,,,0.06,,482.67
2016-02-10,814.09,29.32,0.07,,0.68,,,,0.12,,844.21
2016-02-11,503.98,28.75,0.07,,0.55,,,,0.19,,533.54
2016-02-12,658.16,9.9,0.41,,0.84,,,,0.17,,669.48
2016-02-13,740.17,25.64,0.1,,0.67,,,,0.07,,766.65
2016-02-14,1319.02,11.55,0.06,,1.14,,,,0.06,,1331.83
2016-02-15,1388.2,13.79,0.09,,0.75,,,,0.26,,1403.09
2016-02-16,1111.8,15.44,0.06,,1.0,,,,0.1,,1128.4
2016-02-17,1296.17,14.85,0.17,,1.54,,,,0.12,,1312.85
2016-02-18,1445.22,17.71,0.07,,0.88,,,,0.07,,1463.95
2016-02-19,601.9,7.22,0.05,,0.72,,,,0.38,,610.27
2016-02-20,1385.25,8.7,0.06,,0.48,,,,0.07,,1394.56
2016-02-21,1506.91,6.46,0.06,,0.5,,,,0.14,,1514.07
2016-02-22,1166.71,15.14,0.05,,0.59,,,,0.11,,1182.6
2016-02-23,1465.08,13.53,0.11,,0.83,,,,0.14,,1479.69
2016-02-24,1457.41,11.4,0.08,,0.47,,,,0.12,,1469.48
2016-02-25,1416.39,20.61,0.44,,0.83,,,,0.06,,1438.33
2016-02-26,58.33,9.52,0.1,,0.57,,,,0.09,,68.61
2016-02-27,595.15,8.97,0.1,,0.42,,,,0.14,,604.78
2016-02-28,546.12,9.68,0.11,,0.57,,,,0.21,,556.69
2016-02-29,1847.22,7.55,0.07,,0.7,,,,0.14,,1855.68
2016-03-01,2515.78,20.95,0.12,,0.76,,,,0.09,,2537.7
2016-03-02,2052.41,29.74,0.06,,0.43,,,,0.09,,2082.73
2016-03-03,2737.85,40.44,0.18,,0.68,,,,0.11,,2779.26
2016-03-04,2408.87,35.6,0.13,,0.53,,,,0.05,,2445.18
2016-03-05,2766.26,54.3,0.35,,1.16,,,,0.09,,2822.16
2016-03-06,2521.76,41.49,0.29,,0.58,,,,0.06,,2564.18
2016-03-07,2361.08,31.89,0.14,,0.58,,,,0.08,,2393.77
2016-03-08,1845.17,26.47,0.15,,0.66,,,,0.05,,1872.5
2016-03-09,1705.21,28.64,0.15,,0.4,,,,0.07,,1734.47
2016-03-10,2166.21,26.15,0.13,,1.34,,,,0.13,,2193.96
2016-03-11,2440.38,21.08,0.09,,2.8,,,,0.08,,2464.43
2016-03-12,2292.02,49.86,0.25,,1.57,,,,0.1,,2343.8
2016-03-13,1845.65,41.63,0.2,,0.86,,,,0.11,,1888.45
2016-03-14,1803.88,56.74,0.37,,0.85,,,,0.08,,1861.92
2016-03-15,2111.13,30.65,0.11,,0.28,,,,0.08,,2142.25
2016-03-16,1895.64,23.02,0.07,,0.22,,,,0.1,,1919.05
2016-03-17,1743.17,41.22,0.22,,0.18,,,,0.08,,1784.87
2016-03-18,2438.77,56.33,0.33,,0.23,,,,0.06,,2495.72
2016-03-19,1764.84,26.24,0.12,,0.16,,,,0.14,,1791.5
2016-03-20,1440.33,17.37,0.08,,0.11,,,,0.14,,1458.03
2016-03-21,2250.46,28.69,0.15,,0.08,,,,0.09,,2279.47
